Price,Close,High,Low,Open,Volume
Ticker,CRM,CRM,CRM,CRM,CRM
Date,,,,,
2018-01-01,112.5425796508789,113.14525001729791,101.04230421446273,101.64498211868978,81993000
2018-02-01,114.8544921875,116.73168539533052,101.14111553283148,111.93990808904812,111440300
2018-03-01,114.90389251708984,127.32298950184246,110.0034276557037,119.45855288455186,176276800
2018-04-01,119.53758239746094,123.24256580026429,112.24617777435485,114.51857060986411,95611300
2018-05-01,127.77748107910156,130.95882832434904,118.97443609161954,119.42891319268222,106160700
2018-06-01,134.7625732421875,140.41390841772576,126.80922193652717,128.32085376777144,117896600
2018-07-01,135.5036163330078,147.55717701057742,133.67583317005258,134.51562054472305,98441800
2018-08-01,150.84715270996094,153.10967095239036,135.1083909002526,136.34338533261322,109287100
2018-09-01,157.12094116210938,159.14633518430512,145.31439659942038,150.28401332779748,103930100
2018-10-01,135.592529296875,159.25502224996913,126.49308266914475,158.18798513209862,156926500
2018-11-01,141.04624938964844,141.90581583111182,112.23630100852466,136.73858788019652,165748000
2018-12-01,135.3257598876953,145.3045215774632,118.71755609815514,144.5437607367033,138255600
2019-01-01,150.14569091796875,151.53876831708533,128.53823220331174,131.79860558763895,117780700
2019-02-01,161.68548583984375,162.62409378959285,149.25651354130477,150.57053451971836,96292900
2019-03-01,156.46884155273438,164.98537296200524,148.44632296605354,163.16744979566917,135505600
2019-04-01,163.36508178710938,165.5485436648285,151.3312872969354,158.17810478243123,80967300
2019-05-01,149.59242248535156,164.22463540528696,149.38493676904653,164.01714968898193,100318900
2019-06-01,149.90858459472656,161.03342591824924,140.7992629584221,148.8909502212573,182833500
2019-07-01,152.6453094482422,159.66995827247717,149.85915481619247,152.71447637166622,113128800
2019-08-01,154.19647216796875,156.51825265671505,136.2149411624102,152.8725466782817,200511800
2019-09-01,146.65806579589844,154.99675087411984,144.98835085942218,152.35880449379235,93687300
2019-10-01,154.61141967773438,156.51824373739103,139.79148732577772,147.69545124682128,100268100
2019-11-01,160.93458557128906,164.343167013784,153.6036608077469,156.0143722275519,92246400
2019-12-01,160.68760681152344,163.47376169236588,152.64532307887163,161.14209142936622,109481400
2020-01-01,180.12147521972656,184.2019018672985,161.61632187387548,161.95223675934676,104773200
2020-02-01,168.35443115234375,193.3704850404183,161.16182494824477,181.06005418593236,118025600
2020-03-01,142.25160217285156,176.2781730264712,113.90601355328714,170.13283919248167,227124500
2020-04-01,160.00587463378906,163.31566572191645,128.4789333448986,136.65955028289954,145961100
2020-05-01,172.69174194335938,182.58158741332292,153.21835737440298,156.58742594275577,142310600
2020-06-01,185.0812225341797,191.7600675425617,164.99526963696496,171.02204898928048,140088300
2020-07-01,192.51092529296875,200.38525047399304,179.74601042584086,185.841955803498,103712300
2020-08-01,269.3770446777344,274.93946576999025,189.41855305543274,195.4255692356955,238989100
2020-09-01,248.30307006835938,281.0847579807496,230.82542488410087,267.7468169166367,159171200
2020-10-01,229.4817352294922,266.9168867679634,225.91507061932055,250.14071113752092,92287700
2020-11-01,242.8493194580078,267.66777897324,226.24111597342258,232.2975186991999,153933300
2020-12-01,219.85865783691406,243.73850948161456,213.0414942837496,242.05891999068004,277067700
2021-01-01,222.852294921875,227.53539969899535,210.43319752317475,219.9673494521088,153537600
2021-02-01,213.9010467529297,248.21412961595684,213.74296383925994,224.48248623019109,127959100
