Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-01,87.3830795288086,87.78775378189569,78.63649228215412,79.21591654129074,574258400
2018-02-01,86.24262237548828,88.35799298182697,77.10055935238987,87.18074593782647,725663300
2018-03-01,84.337646484375,89.85420034634117,80.46589986200175,86.85105187306858,750754800
2018-04-01,86.4167709350586,90.46409655780292,80.86326005758887,83.59843512209548,668130700
2018-05-01,91.33264923095703,92.39530291235847,85.42799934766825,86.13027586623288,509417900
2018-06-01,91.51508331298828,95.30153200150922,90.26221624000472,92.13687560455169,602585200
2018-07-01,98.4476318359375,103.15284916954289,90.94897957569117,91.0417832407977,569352300
2018-08-01,104.24793243408203,104.66555239928464,97.29682788628163,98.40121043845761,456628100
2018-09-01,106.54962921142578,107.40671989449166,99.89784754431743,103.2703152213371,480255500
2018-10-01,99.50656127929688,108.23586353378352,93.26469560997478,106.90364355205074,927548000
2018-11-01,103.30758666992188,104.56527523640361,92.55666547492088,99.73016078235486,720228600
2018-12-01,95.03365325927734,106.1210673529684,87.91337993565843,105.72809737682381,944314600
2019-01-01,97.7095718383789,100.95626658665758,90.94484397922356,93.14361913503201,714212800
2019-02-01,104.82048797607422,105.9526195110829,95.76342855758762,97.10140348776463,469095900
2019-03-01,110.82147979736328,113.52764861904603,102.23314473936581,106.07628054696443,589095800
2019-04-01,122.71733093261719,123.44084542104957,110.97179110698501,111.77048589386168,433157700
2019-05-01,116.21502685546875,122.76433143501018,115.61365601077314,122.65157888219598,547218800
2019-06-01,126.34046173095703,130.52790576363427,112.24080223143999,116.80550319783627,508324300
2019-07-01,128.5191192626953,133.62139359319252,127.01011971186517,128.85864344208778,484079900
2019-08-01,130.0186309814453,132.92344470349028,123.34133414882992,129.20754653703742,584482000
2019-09-01,131.55873107910156,134.71924092503252,127.28162518988229,129.26878005331184,472544800
2019-10-01,135.66551208496094,137.84191651015917,126.06096324961888,132.15488986465186,549523400
2019-11-01,143.24510192871094,144.3049104208918,135.28703750182527,136.50770875165443,392371800
2019-12-01,149.73321533203125,151.48976173421153,139.24144286286952,144.14077041140632,450303300
2020-01-01,161.6302032470703,165.25722889304987,148.60331820031502,150.75864488267493,558530000
2020-02-01,153.825439453125,181.06605659464543,144.3211381374896,161.82006918245241,887522300
2020-03-01,150.15170288085938,166.6130675640884,126.16893957394753,157.38746166999582,1612695500
2020-04-01,170.621337890625,171.7542947432801,143.15397303865083,145.66745002663754,984705000
2020-05-01,174.4677276611328,178.52356155721236,165.47062264631998,167.37477247072525,688845000
2020-06-01,194.29632568359375,195.1460314274732,173.13960394916535,174.27571590157032,764965400
2020-07-01,195.7284393310547,206.58368759063936,188.56799186841178,193.94310575878538,770190800
2020-08-01,215.31944274902344,220.68500042842217,193.9431193427173,201.94373119642924,692423900
2020-09-01,201.2930145263672,222.85499490044066,187.81797060283643,215.82078735760874,768176300
2020-10-01,193.77072143554688,215.53368505135458,191.04316804272622,204.31724272375448,631618000
2020-11-01,204.872314453125,218.31863303442964,191.52167592497608,195.51250671353776,573443000
2020-12-01,213.4208221435547,217.98822592653687,200.64935085019508,205.83085946653128,594761700
2021-01-01,222.57484436035156,232.82272174774084,203.36485468082387,213.52637700561945,648076400
2021-02-01,222.97784423828125,236.17151535392867,218.65991550952393,225.54940365330683,490962200
2021-03-01,226.7517547607422,231.82979253757736,215.68200515573022,226.87677225581734,724945800
2021-04-01,242.53404235839844,253.12291638654384,228.94452851301338,229.34846164274583,568661600
2021-05-01,240.1296844482422,244.6210689550781,228.96378329195846,243.70739489953365,495084900
2021-06-01,261.1396179199219,261.86259583742884,234.24484527227054,242.17831883518755,508572200
2021-07-01,274.6448669433594,279.69606346930226,259.88647942331335,259.8960991250325,522672700
2021-08-01,291.00341796875,294.8207328949311,273.5169790548918,276.0425770469118,441308900
2021-09-01,272.28277587890625,294.8828574276305,271.9930134834772,292.51659716622953,502918700
2021-10-01,320.2839050292969,320.65091983416227,270.669940613024,272.4760118612516,516515800
2021-11-01,319.2890625,337.7168456652039,315.21331838059837,320.03273010347857,509885200
2021-12-01,325.41748046875,333.138772933599,306.9656679068365,324.26605448218726,625674800
2022-01-01,300.89886474609375,327.0429374595751,267.1011801582614,324.4788493289355,947531400
2022-02-01,289.1041259765625,304.9047429991162,262.7181192946807,300.3474354451967,697050600
2022-03-01,298.93231201171875,306.33994478634776,261.787567326048,287.38456799117085,734334200
2022-04-01,269.078857421875,305.52550510675144,261.7875986595226,299.96010414458055,627343400
2022-05-01,263.6007080078125,282.03250306961843,238.9442023456853,269.2630730980367,742902000
2022-06-01,249.59815979003906,269.8707986809168,234.7095485396027,267.4509216693191,621372300
2022-07-01,272.8349304199219,274.0594609061049,239.01483859694298,249.17059998673446,534891800
2022-08-01,254.1074981689453,285.89643783687137,253.32030861688855,269.9971188773051,477157600
2022-09-01,226.8223876953125,260.4708112826405,226.6568256876074,252.11469271764844,575586600
2022-10-01,226.072509765625,244.48903691874196,213.41174827364637,229.26691609167568,671225100
2022-11-01,248.48204040527344,248.66708467287378,207.86046950940133,228.47804474070352,615296000
2022-12-01,234.2200469970703,257.7573015621738,228.40897162302974,247.94195801648124,591358700
2023-01-01,242.02345275878906,243.99628845317184,214.22802293229466,237.40390589307938,666168100
2023-02-01,243.5958709716797,270.29747463682725,239.73810914822403,242.2090307291899,615501000
2023-03-01,282.273193359375,283.2229170975771,240.47562306200285,245.517958422717,747635000
2023-04-01,300.8368225097656,302.47189487964624,269.6134599773495,280.53036627238055,551520000
2023-05-01,321.52520751953125,328.91736709692583,297.05758898736906,300.55296733191017,600856900
2023-06-01,334.15008544921875,344.87498676750204,316.44858123376,319.8142132210257,547702200
2023-07-01,329.6168212890625,359.8977508854092,320.8641827013706,332.8254523358952,666746800
2023-08-01,321.60992431640625,332.18764730957975,305.7040670291759,328.90050068610486,479476200
2023-09-01,310.4812316894531,335.17221879842305,304.2863687612205,325.7815870562847,416742300
2023-10-01,332.46807861328125,340.4231104109102,306.016954207198,311.00236033735297,540950200
2023-11-01,372.5872497558594,377.8872928904699,333.98235961681036,334.1200378841632,563894000
2023-12-01,370.51568603515625,372.60453676217156,357.56870850258815,371.22510987350586,522081700
2024-01-01,391.7392578125,409.2186652214675,361.11585803422975,368.36772004063863,528491200
2024-02-01,407.5633239746094,414.63783702321246,391.38453320166394,395.92679431475756,444091200
2024-03-01,415.3058776855469,425.2759097431612,393.2632492267293,405.9774749416958,426445300
2024-04-01,384.31976318359375,423.8445034619724,383.036504719138,418.4942694180202,441083800
2024-05-01,409.78778076171875,428.02009527012143,385.2871770947967,387.55756680976265,413780000
2024-06-01,441.994140625,451.11190861874707,404.38582611702543,410.92251862225885,341717100
2024-07-01,413.7112731933594,463.1568650611161,407.63934002598563,443.685188569258,440449200
2024-08-01,412.5146789550781,422.7202257013022,381.30459506843016,416.1242009561387,451919000
2024-09-01,426.2956848144531,437.7382204988441,397.0702071040588,414.02099989755243,376898100
2024-10-01,402.568603515625,434.4194167346274,402.5190506643278,424.4629518880787,440745500
