Price,Close,High,Low,Open,Volume
Ticker,WDAY,WDAY,WDAY,WDAY,WDAY
Date,,,,,
2018-01-01,119.88999938964844,121.9800033569336,100.23999786376953,102.05000305175781,33285300
2018-02-01,126.66999816894531,131.17999267578125,107.75,119.02999877929688,34884900
2018-03-01,127.11000061035156,139.89999389648438,121.7699966430664,127.93000030517578,37009000
2018-04-01,124.83999633789062,133.55999755859375,120.6500015258789,125.83999633789062,31456500
2018-05-01,130.9600067138672,138.64999389648438,123.1500015258789,123.97000122070312,32534900
2018-06-01,121.12000274658203,132.32000732421875,117.23999786376953,125.83000183105469,50340200
2018-07-01,124.0199966430664,137.42999267578125,119.5999984741211,120.0,34572200
2018-08-01,154.5399932861328,155.80999755859375,122.91999816894531,123.61000061035156,36519900
2018-09-01,145.97999572753906,157.1199951171875,135.8300018310547,154.4199981689453,37506800
2018-10-01,133.02000427246094,148.38999938964844,118.62000274658203,147.19000244140625,50387200
2018-11-01,164.0,166.36000061035156,117.72000122070312,133.5500030517578,52040700
2018-12-01,159.67999267578125,172.6699981689453,141.6999969482422,164.49000549316406,54556100
2019-01-01,181.52999877929688,184.97999572753906,152.32000732421875,155.9600067138672,43790400
2019-02-01,197.92999267578125,199.4499969482422,180.3300018310547,180.6699981689453,33201200
2019-03-01,192.85000610351562,200.0,175.50999450683594,199.85000610351562,42558100
2019-04-01,205.6300048828125,208.3300018310547,179.0800018310547,193.50999450683594,31644400
2019-05-01,204.1199951171875,217.6300048828125,191.25,206.5,40540400
2019-06-01,205.5800018310547,221.0,189.6199951171875,203.85000610351562,35986200
2019-07-01,199.97999572753906,226.8300018310547,199.67999267578125,210.35000610351562,30045400
2019-08-01,177.27999877929688,206.75999450683594,173.1999969482422,201.0,43007700
2019-09-01,169.9600067138672,178.22000122070312,163.25999450683594,174.4600067138672,43079400
2019-10-01,162.16000366210938,185.6199951171875,151.05999755859375,170.07000732421875,52949500
2019-11-01,179.1199951171875,180.02999877929688,158.7899932861328,163.6300048828125,33329100
2019-12-01,164.4499969482422,178.64999389648438,157.61000061035156,178.55999755859375,46486400
2020-01-01,184.6300048828125,189.35000610351562,164.9600067138672,166.10000610351562,36295800
2020-02-01,173.25,202.0,164.6999969482422,185.60000610351562,38592900
2020-03-01,130.22000122070312,176.3699951171875,107.75,174.85000610351562,75811000
2020-04-01,153.89999389648438,158.5800018310547,115.5,125.01000213623047,54260900
2020-05-01,183.42999267578125,187.0,144.80999755859375,150.44000244140625,55036600
2020-06-01,187.36000061035156,190.33999633789062,169.6999969482422,181.99000549316406,43777900
2020-07-01,180.9199981689453,200.0,176.8000030517578,187.3699951171875,33145800
2020-08-01,239.7100067138672,248.75,174.52000427246094,182.47000122070312,46810200
2020-09-01,215.1300048828125,244.75,195.80999755859375,241.6999969482422,43390000
2020-10-01,210.1199951171875,236.83999633789062,207.22999572753906,222.75,34212800
2020-11-01,224.7899932861328,231.94000244140625,201.6199951171875,209.72999572753906,52231800
2020-12-01,239.61000061035156,259.010009765625,214.77000427246094,223.44000244140625,43707800
2021-01-01,227.52999877929688,240.67999267578125,217.85000610351562,240.11000061035156,39391500
2021-02-01,245.17999267578125,282.7699890136719,228.52000427246094,228.52000427246094,44374100
2021-03-01,248.42999267578125,263.2799987792969,222.52999877929688,248.6699981689453,39120100
2021-04-01,247.0,268.8800048828125,246.77999877929688,253.25999450683594,27016000
2021-05-01,228.72000122070312,250.19000244140625,217.60000610351562,248.35000610351562,37750000
2021-06-01,238.74000549316406,246.61000061035156,220.82000732421875,229.22999572753906,32013600
2021-07-01,234.39999389648438,243.5800018310547,220.00999450683594,238.11000061035156,33383200
2021-08-01,273.1600036621094,275.7099914550781,228.07000732421875,235.10000610351562,37422700
2021-09-01,249.88999938964844,278.2300109863281,246.94000244140625,274.0,31444100
2021-10-01,289.9800109863281,292.6199951171875,246.4499969482422,250.0,26312000
2021-11-01,274.2300109863281,307.80999755859375,268.3699951171875,291.1099853515625,39493000
2021-12-01,273.17999267578125,285.5799865722656,258.2200012207031,275.80999755859375,31542200
2022-01-01,253.00999450683594,272.5,223.52000427246094,271.9599914550781,50926400
2022-02-01,229.0500030517578,257.0,205.89999389648438,256.9599914550781,42988500
2022-03-01,239.4600067138672,250.0,215.75999450683594,245.97999572753906,58709200
2022-04-01,206.6999969482422,245.8300018310547,200.6699981689453,237.35000610351562,36479200
2022-05-01,156.3000030517578,209.3699951171875,149.05999755859375,205.77999877929688,85459400
2022-06-01,139.5800018310547,169.89999389648438,134.52999877929688,158.00999450683594,73605900
2022-07-01,155.10000610351562,155.85000610351562,134.10000610351562,140.30999755859375,46816200
2022-08-01,164.55999755859375,179.8300018310547,151.6999969482422,152.97000122070312,67586700
2022-09-01,152.22000122070312,172.97999572753906,146.5399932861328,162.4199981689453,58412700
