Price,Close,High,Low,Open,Volume
Ticker,SAP,SAP,SAP,SAP,SAP
Date,,,,,
2018-01-01,99.81829833984375,102.68284111780835,96.39847738267422,98.03787778741032,28479000
2018-02-01,92.1060562133789,99.21011925846534,87.43464588786422,98.91044727942135,24010200
2018-03-01,92.68778228759766,96.53948580523155,89.09167817690471,90.62530824120324,18115700
2018-04-01,97.68531036376953,98.33754278997706,90.19342978654318,92.61727350270463,18830300
2018-05-01,99.41284942626953,102.85030187158684,96.70695870082457,97.31512527813182,20449500
2018-06-01,103.50291442871094,109.13176291771589,100.40659100238304,102.42904301957589,19234100
2018-07-01,103.84297943115234,109.83873640974436,101.59680485214257,101.65049603788727,19775900
2018-08-01,107.154052734375,109.63290014694483,100.33500001022387,104.10248349074388,14874600
2018-09-01,110.07139587402344,113.79413904418139,102.50958319740347,105.38217734360056,16254400
2018-10-01,95.98583984375,110.74256427458906,92.00357788042759,110.59043471377299,26693900
2018-11-01,92.78213500976562,97.99934194846095,88.44192270364552,95.79791480236123,19325100
2018-12-01,89.08625030517578,94.48243276750128,84.8444692618103,94.41083997063814,16546100
2019-01-01,92.5494613647461,96.92547004390497,85.41719165760996,88.20924908136847,18762400
2019-02-01,95.86949157714844,97.07759763603254,92.08411353020051,92.9074100761722,9623000
2019-03-01,103.32394409179688,103.94142005095485,94.95672836982486,96.64806903168207,13489500
2019-04-01,115.3154525756836,116.47881156647333,98.68840531620232,103.60134637860725,23663500
2019-05-01,110.14298248291016,116.43405350081461,109.85661816492826,115.49441695534632,14617000
2019-06-01,124.08889770507812,124.71478688971155,110.77292536924223,112.86828388059307,21594600
2019-07-01,111.59835815429688,127.5539359054609,110.74569839519086,125.81233917751223,19675100
2019-08-01,108.0788803100586,113.71186175513662,105.66603755941041,112.08818326393529,11607000
2019-09-01,106.91781616210938,112.10632221957368,105.44834002903791,107.77046900135706,14863300
2019-10-01,120.26101684570312,121.5309269923596,102.31892351675415,107.1446028355225,20276600
2019-11-01,123.31786346435547,124.37914833151493,120.33356812073414,121.48555293356826,9313100
2019-12-01,121.53998565673828,126.5198595800632,120.05237095322892,122.39263155575378,9712900
2020-01-01,118.61919403076172,127.5993061248449,117.96609345944854,122.83712253292585,18704600
2020-02-01,112.08818817138672,126.90992033881813,109.20366544360573,119.5716259788053,11731300
2020-03-01,100.23262786865234,117.14064707493776,82.45381019188552,112.59616128541792,29913600
2020-04-01,107.52556610107422,114.38310795135484,93.62906173856682,97.16668506087483,20334200
2020-05-01,116.1972885131836,116.23356572774992,99.61581249844306,106.00167493824318,15799800
2020-06-01,128.82489013671875,131.6314351942856,117.02821119215805,117.46989961874539,17772100
2020-07-01,146.51068115234375,152.22497628523078,127.35257644639151,127.55501664518842,16082800
2020-08-01,152.2065887451172,155.18795535066474,145.33286056330994,147.9461617244777,8622200
2020-09-01,143.3728790283203,155.7860807224892,137.50214106158887,152.4550280439153,12252500
2020-10-01,98.30258178710938,146.7315368631421,97.22597560230932,143.90658468769143,38455200
2020-11-01,111.48873138427734,112.1512534185591,96.28739213757427,97.82408718249201,33269000
2020-12-01,119.98196411132812,121.7947152185303,110.31089497242225,112.40890592710998,17314100
2021-01-01,116.12642669677734,124.20558604144811,114.43330304367593,121.15060327961713,23087100
