Price,Close,High,Low,Open,Volume
Ticker,FTNT,FTNT,FTNT,FTNT,FTNT
Date,,,,,
2018-01-01,9.208000183105469,9.28600025177002,8.696000099182129,8.751999855041504,159257500
2018-02-01,10.093999862670898,10.199999809265137,8.734000205993652,9.149999618530273,211026500
2018-03-01,10.715999603271484,11.067999839782715,9.850000381469727,10.144000053405762,157084000
2018-04-01,11.071999549865723,11.595999717712402,10.406000137329102,10.621999740600586,140314000
2018-05-01,12.236000061035156,12.425999641418457,10.680000305175781,11.001999855041504,190272000
2018-06-01,12.486000061035156,13.263999938964844,12.166000366210938,12.312000274658203,171705500
2018-07-01,12.581999778747559,13.765999794006348,12.380000114440918,12.434000015258789,124919000
2018-08-01,16.75200080871582,16.823999404907227,12.618000030517578,12.645999908447266,170320000
2018-09-01,18.45400047302246,18.47599983215332,16.312000274658203,17.020000457763672,190892500
2018-10-01,16.43600082397461,18.874000549316406,15.204000473022461,18.600000381469727,439329500
2018-11-01,14.767999649047852,16.799999237060547,12.930000305175781,16.440000534057617,250403000
2018-12-01,14.086000442504883,15.435999870300293,12.881999969482422,15.246000289916992,211339000
2019-01-01,15.314000129699707,15.513999938964844,13.01200008392334,13.715999603271484,222984500
2019-02-01,17.357999801635742,17.719999313354492,15.272000312805176,15.338000297546387,188348500
2019-03-01,16.79400062561035,17.667999267578125,15.932000160217285,17.48200035095215,161632500
2019-04-01,18.68400001525879,19.392000198364258,16.488000869750977,16.917999267578125,190913000
2019-05-01,14.496000289916992,18.72800064086914,14.447999954223633,18.72800064086914,196964000
2019-06-01,15.366000175476074,15.86400032043457,13.77400016784668,14.46399974822998,154058000
2019-07-01,16.062000274658203,17.729999542236328,15.37600040435791,15.621999740600586,151837000
2019-08-01,15.836000442504883,18.558000564575195,15.42199993133545,16.08799934387207,190541500
2019-09-01,15.35200023651123,16.281999588012695,15.112000465393066,15.70199966430664,119267000
2019-10-01,16.312000274658203,16.694000244140625,14.90999984741211,15.515999794006348,128483000
2019-11-01,21.02199935913086,21.200000762939453,17.450000762939453,17.73200035095215,170180500
2019-12-01,21.351999282836914,22.055999755859375,19.95599937438965,21.04400062561035,112939500
2020-01-01,23.07200050354004,24.08799934387207,21.47599983215332,21.520000457763672,117975000
2020-02-01,20.41200065612793,24.36400032043457,19.618000030517578,23.170000076293945,156654500
2020-03-01,20.233999252319336,22.09600067138672,14.039999961853027,20.724000930786133,341949500
2020-04-01,21.54800033569336,22.996000289916992,19.20199966430664,19.38800048828125,215025000
2020-05-01,27.84000015258789,29.937999725341797,20.75200080871582,21.128000259399414,195625000
2020-06-01,27.45400047302246,29.326000213623047,25.375999450683594,27.961999893188477,170715500
2020-07-01,27.65999984741211,30.389999389648438,24.847999572753906,27.45400047302246,171925000
2020-08-01,26.402000427246094,28.277999877929688,24.61199951171875,28.0,148152500
2020-09-01,23.562000274658203,26.8799991607666,22.52199935913086,26.54800033569336,133225000
2020-10-01,22.073999404907227,26.988000869750977,21.350000381469727,23.72800064086914,148580000
2020-11-01,24.645999908447266,24.82200050354004,21.854000091552734,22.195999145507812,114657000
