Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Date,,,,,
2018-01-01,72.54450225830078,73.62899780273438,58.5255012512207,58.599998474121094,1927424000
2018-02-01,75.62249755859375,76.43499755859375,63.29650115966797,72.25,2755680000
2018-03-01,72.36699676513672,80.87699890136719,68.26000213623047,75.68000030517578,2608002000
2018-04-01,78.30650329589844,81.90499877929688,67.64399719238281,70.88099670410156,2598392000
2018-05-01,81.48100280761719,81.75,77.3010025024414,78.16100311279297,1432310000
2018-06-01,84.98999786376953,88.15499877929688,81.75450134277344,81.85150146484375,1718826000
2018-07-01,88.87200164794922,94.00250244140625,83.90299987792969,84.13500213623047,1950422000
2018-08-01,100.635498046875,101.27850341796875,88.8010025024414,89.19999694824219,1931516000
2018-09-01,100.1500015258789,102.5250015258789,93.25,101.32499694824219,1888910000
2018-10-01,79.90049743652344,101.65950012207031,73.81800079345703,101.09950256347656,3664416000
2018-11-01,84.50849914550781,89.19999694824219,71.0,81.17649841308594,2785800000
2018-12-01,75.09850311279297,88.91699981689453,65.3499984741211,88.4729995727539,3096254000
2019-01-01,85.9365005493164,86.82050323486328,73.04650115966797,73.26000213623047,2680034000
2019-02-01,81.99150085449219,83.65299987792969,78.33799743652344,81.94400024414062,1618738000
2019-03-01,89.0374984741211,91.1875,79.32849884033203,82.75650024414062,2016644000
2019-04-01,96.32599639892578,97.81700134277344,89.9365005493164,90.00550079345703,1624784000
2019-05-01,88.75350189208984,98.22000122070312,88.63500213623047,96.65450286865234,1964288000
2019-06-01,94.68150329589844,96.76000213623047,83.5999984741211,88.00050354003906,1494930000
2019-07-01,93.33899688720703,101.79000091552734,92.47200012207031,96.14900207519531,1462976000
2019-08-01,88.81449890136719,94.89600372314453,87.17549896240234,93.58599853515625,1595424000
2019-09-01,86.79550170898438,92.68299865722656,85.46099853515625,88.5,1223458000
2019-10-01,88.83300018310547,89.94249725341797,84.25299835205078,87.30000305175781,1407210000
2019-11-01,90.04000091552734,91.2344970703125,86.135498046875,89.40049743652344,1041524000
2019-12-01,92.39199829101562,95.06999969482422,86.75,90.22000122070312,1362992000
2020-01-01,100.43599700927734,102.78600311279297,90.76699829101562,93.75,1693966000
2020-02-01,94.1875,109.29750061035156,90.55650329589844,100.52999877929688,1850202000
2020-03-01,97.48600006103516,99.81649780273438,81.30149841308594,95.32450103759766,3276182000
