Company,Ticker,Date,AdjClose,Volume,Return
Microsoft,MSFT,2021-04-30,242.5340118408203,568661600.0,0.06728619513765902
Microsoft,MSFT,2021-05-31,240.68418884277344,495084900.0,-0.007656301156058376
Microsoft,MSFT,2021-06-30,261.1396179199219,508572200.0,0.08156954445493743
Microsoft,MSFT,2021-07-31,274.64483642578125,522672700.0,0.050423560195092414
Microsoft,MSFT,2021-08-31,291.5605163574219,441308900.0,0.059768828478046765
Microsoft,MSFT,2021-09-30,272.2828063964844,502918700.0,-0.06840633197783774
Microsoft,MSFT,2021-10-31,320.283935546875,516515800.0,0.16236664541047396
Microsoft,MSFT,2021-11-30,319.8731689453125,509885200.0,-0.0012833307794465232
Microsoft,MSFT,2021-12-31,325.4174499511719,625674800.0,0.017184249321512638
Microsoft,MSFT,2022-01-31,300.89892578125,947531400.0,-0.07833440589261796
Microsoft,MSFT,2022-02-28,289.701904296875,697050600.0,-0.037921935515861115
Microsoft,MSFT,2022-03-31,298.932373046875,734334200.0,0.03136489261337951
Microsoft,MSFT,2022-04-30,269.07891845703125,627343400.0,-0.10521265696917692
Microsoft,MSFT,2022-05-31,264.2146911621094,742902000.0,-0.018242716981199867
Microsoft,MSFT,2022-06-30,249.59815979003906,621372300.0,-0.056909732925626184
Microsoft,MSFT,2022-07-31,272.83489990234375,534891800.0,0.08901458614799099
Microsoft,MSFT,2022-08-31,254.6468505859375,477157600.0,-0.06898916434443507
Microsoft,MSFT,2022-09-30,226.82237243652344,575586600.0,-0.11571047474696636
Microsoft,MSFT,2022-10-31,226.07249450683594,671225100.0,-0.003311490898583574
Microsoft,MSFT,2022-11-30,249.18231201171875,615296000.0,0.0973290853179236
Microsoft,MSFT,2022-12-31,234.22003173828125,591358700.0,-0.061923825187699115
Microsoft,MSFT,2023-01-31,242.02346801757812,666168100.0,0.03277371661387287
Microsoft,MSFT,2023-02-28,244.20603942871094,615501000.0,0.008977596121952454
Microsoft,MSFT,2023-03-31,282.2732849121094,747635000.0,0.14486340424521116
Microsoft,MSFT,2023-04-30,300.8368835449219,551520000.0,0.06369250562534984
Microsoft,MSFT,2023-05-31,322.2280578613281,600856900.0,0.06869134635182275
Microsoft,MSFT,2023-06-30,334.15008544921875,547702200.0,0.03633070059971308
Microsoft,MSFT,2023-07-31,329.6167907714844,666746800.0,-0.013659510065764257
Microsoft,MSFT,2023-08-31,322.2908020019531,479476200.0,-0.022476489820810634
Microsoft,MSFT,2023-09-30,310.48126220703125,416742300.0,-0.03733069739836027
Microsoft,MSFT,2023-10-31,332.4680480957031,540950200.0,0.06842020713237358
Microsoft,MSFT,2023-11-30,373.343505859375,563894000.0,0.11595516356180212
Microsoft,MSFT,2023-12-31,370.5157165527344,522081700.0,-0.007603059405544317
Microsoft,MSFT,2024-01-31,391.7392272949219,528491200.0,0.05570051824805829
Microsoft,MSFT,2024-02-29,408.3170166015625,444091200.0,0.04144749223926896
Microsoft,MSFT,2024-03-31,415.3058166503906,426445300.0,0.016971282269706945
Microsoft,MSFT,2024-04-30,384.3197937011719,441083800.0,-0.07754015433664924
Microsoft,MSFT,2024-05-31,410.5269470214844,413780000.0,0.06596656902422941
Microsoft,MSFT,2024-06-30,441.9941101074219,341717100.0,0.0738549853135962
Microsoft,MSFT,2024-07-31,413.7112731933594,440449200.0,-0.06612823366219601
Microsoft,MSFT,2024-08-31,413.2581787109375,451919000.0,-0.0010957950785652503
Microsoft,MSFT,2024-09-30,426.2956848144531,376898100.0,0.031060673605525092
Microsoft,MSFT,2024-10-31,402.568603515625,440745500.0,-0.05726767545300382
Microsoft,MSFT,2024-11-30,420.3591003417969,442306200.0,0.043243820934376544
Microsoft,MSFT,2024-12-31,421.7190246582031,426655900.0,0.0032299271488194035
Apple,AAPL,2018-02-28,41.88433837890625,3711577200.0,0.06596140181222068
Apple,AAPL,2018-03-31,39.452919006347656,2854910800.0,-0.05980393423559725
Apple,AAPL,2018-04-30,38.86034393310547,2664617200.0,-0.015133742631933294
Apple,AAPL,2018-05-31,44.111305236816406,2483905200.0,0.1267418096969394
Apple,AAPL,2018-06-30,43.69584274291992,2110498000.0,-0.009463138340645725
Apple,AAPL,2018-07-31,44.91860580444336,1574765600.0,0.0275991262524001
Apple,AAPL,2018-08-31,53.921287536621094,2801275600.0,0.1826732528778242
Apple,AAPL,2018-09-30,53.47358322143555,2715888000.0,-0.008337584570807898
Apple,AAPL,2018-10-31,51.843849182128906,3158994000.0,-0.030951459908677256
Apple,AAPL,2018-11-30,42.44986343383789,3845305600.0,-0.19991260484012063
Apple,AAPL,2018-12-31,37.496036529541016,3595690000.0,-0.12408846080094754
Apple,AAPL,2019-01-31,39.5640754699707,3312349600.0,0.0536862865723031
Apple,AAPL,2019-02-28,41.335628509521484,1890162400.0,0.04380328243419984
Apple,AAPL,2019-03-31,45.346256256103516,2603925600.0,0.09260281706621265
Apple,AAPL,2019-04-30,47.905399322509766,2024470800.0,0.05490059786716389
Apple,AAPL,2019-05-31,41.954933166503906,2957826400.0,-0.13263219644453828
Apple,AAPL,2019-06-30,47.43086242675781,2060874800.0,0.12267710053291196
Apple,AAPL,2019-07-31,51.054317474365234,1895406800.0,0.07361699160630829
Apple,AAPL,2019-08-31,50.213897705078125,2724326400.0,-0.01659827938209607
Apple,AAPL,2019-09-30,53.87759017944336,2170268400.0,0.07042278974749026
Apple,AAPL,2019-10-31,59.84099197387695,2433210800.0,0.1049762857874847
Apple,AAPL,2019-11-30,64.48191833496094,1793326000.0,0.07469393797581501
Apple,AAPL,2019-12-31,70.8516845703125,2388794800.0,0.09420389382046383
Apple,AAPL,2020-01-31,74.67840576171875,2934370400.0,0.05260222842351593
Apple,AAPL,2020-02-29,66.11266326904297,3019279200.0,-0.12183066489923321
Apple,AAPL,2020-03-31,61.500545501708984,6280072400.0,-0.07231426123332133
Apple,AAPL,2020-04-30,71.0561294555664,3265299200.0,0.1444240757093251
Apple,AAPL,2020-05-31,77.10259246826172,2805936000.0,0.08166678432551382
Apple,AAPL,2020-06-30,88.4664535522461,3243375600.0,0.13748651949274904
Apple,AAPL,2020-07-31,103.0750503540039,3020283200.0,0.1528339428637417
Apple,AAPL,2020-08-31,125.39793395996094,4070061100.0,0.19603478535374683
Apple,AAPL,2020-09-30,112.54135131835938,3885245100.0,-0.10817143108221983
Apple,AAPL,2020-10-31,105.78750610351562,2894666500.0,-0.06188829869025575
Apple,AAPL,2020-11-30,115.88949584960938,2123077300.0,0.09120469239532085
Apple,AAPL,2020-12-31,129.16737365722656,2322189600.0,0.10847191849807122
Apple,AAPL,2021-01-31,128.45680236816406,2240262000.0,-0.005516354108719545
Apple,AAPL,2021-02-28,118.21723937988281,1833855600.0,-0.08306873590227633
Apple,AAPL,2021-03-31,119.08489227294922,2650418200.0,0.007312675646983175
Apple,AAPL,2021-04-30,128.16128540039062,1889857500.0,0.07345289370163496
Apple,AAPL,2021-05-31,121.68949127197266,1711934900.0,-0.051816866107774855
Apple,AAPL,2021-06-30,133.7500762939453,1606590000.0,0.09450030938251182
Apple,AAPL,2021-07-31,142.4414825439453,1919035100.0,0.06295831035699774
Apple,AAPL,2021-08-31,148.49368286132812,1461542800.0,0.041611151128589555
Apple,AAPL,2021-09-30,138.39068603515625,1797835100.0,-0.07046167419840833
Apple,AAPL,2021-10-31,146.50830078125,1565079200.0,0.0570013439896832
Apple,AAPL,2021-11-30,161.90367126464844,1691029000.0,0.09991944907672116
Apple,AAPL,2021-12-31,173.9215850830078,2444766700.0,0.07160300064255108
Apple,AAPL,2022-01-31,171.18887329101562,2108446000.0,-0.01583706805758925
Apple,AAPL,2022-02-28,161.93336486816406,1627516300.0,-0.05558254649698733
Apple,AAPL,2022-03-31,171.24026489257812,2180800100.0,0.055882705544321565
Apple,AAPL,2022-04-30,154.60760498046875,1687795600.0,-0.10217730190488336
Apple,AAPL,2022-05-31,146.18202209472656,2401040300.0,-0.056037754412790144
Apple,AAPL,2022-06-30,134.27847290039062,1749099800.0,-0.08493677232131745
Apple,AAPL,2022-07-31,159.60794067382812,1447125400.0,0.17280463782859087
Apple,AAPL,2022-08-31,154.62686157226562,1510239600.0,-0.03170556746235551
Apple,AAPL,2022-09-30,135.92059326171875,2084722800.0,-0.12894402777090574
Apple,AAPL,2022-10-31,150.8108673095703,1868139700.0,0.10395567522422118
Apple,AAPL,2022-11-30,145.82997131347656,1724847700.0,-0.033585154351044616
Apple,AAPL,2022-12-31,127.99897766113281,1675731200.0,-0.13041908614804806
Apple,AAPL,2023-01-31,142.1455535888672,1443652500.0,0.1048292810299609
Apple,AAPL,2023-02-28,145.44091796875,1307198900.0,0.02291838418029125
Apple,AAPL,2023-03-31,162.697265625,1520266600.0,0.11212126576971697
Apple,AAPL,2023-04-30,167.4134063720703,969776400.0,0.028575032858045468
Apple,AAPL,2023-05-31,175.1242218017578,1275364700.0,0.045029320270916356
Apple,AAPL,2023-06-30,191.6436767578125,1297383300.0,0.09014223661018655
Apple,AAPL,2023-07-31,194.0939483642578,996114000.0,0.012704514176909997
Apple,AAPL,2023-08-31,185.86749267578125,1322657800.0,-0.043308296898069726
Apple,AAPL,2023-09-30,169.38507080078125,1337823000.0,-0.09285936639450752
Apple,AAPL,2023-10-31,168.94976806640625,1172816900.0,-0.002573208103695396
Apple,AAPL,2023-11-30,188.1728973388672,1099651600.0,0.10775976652666151
Apple,AAPL,2023-12-31,190.72874450683594,1063181200.0,0.013491025907093118
Apple,AAPL,2024-01-31,182.67483520507812,1187490800.0,-0.043144517242781726
Apple,AAPL,2024-02-29,179.28746032714844,1161553500.0,-0.018717274216375153
Apple,AAPL,2024-03-31,170.0924835205078,1433151800.0,-0.05264813150616084
Apple,AAPL,2024-04-30,168.9517822265625,1246144100.0,-0.006728947888589042
Apple,AAPL,2024-05-31,190.9530487060547,1336511300.0,0.12241421759053005
Apple,AAPL,2024-06-30,209.19912719726562,1717952100.0,0.0912589805494102
Apple,AAPL,2024-07-31,220.58181762695312,1153099800.0,0.05298212097567543
Apple,AAPL,2024-08-31,227.7184295654297,1122667000.0,0.0318412266584499
Apple,AAPL,2024-09-30,231.69602966308594,1232097700.0,0.01731638789313646
Apple,AAPL,2024-10-31,224.6457061767578,930736000.0,-0.03090177366941527
Apple,AAPL,2024-11-30,236.26144409179688,891588300.0,0.05041448385813227
Apple,AAPL,2024-12-31,251.0644989013672,938435400.0,0.060770868054918555
Alphabet,GOOGL,2018-02-28,54.782081604003906,1026814000.0,-0.06852651184384309
Alphabet,GOOGL,2018-03-31,51.46812438964844,1042336000.0,-0.06240049030134746
Alphabet,GOOGL,2018-04-30,50.54708480834961,984928000.0,-0.018057397819842863
Alphabet,GOOGL,2018-05-31,54.587554931640625,740734000.0,0.076900650780876
Alphabet,GOOGL,2018-06-30,56.03611373901367,803684000.0,0.026190445965226305
Alphabet,GOOGL,2018-07-31,60.900848388671875,835654000.0,0.0832507343865044
Alphabet,GOOGL,2018-08-31,61.12812805175781,685718000.0,0.003725015689252872
Alphabet,GOOGL,2018-09-30,59.90140151977539,718518000.0,-0.02027221864983755
Alphabet,GOOGL,2018-10-31,54.12008285522461,1130942000.0,-0.10149456825139737
Alphabet,GOOGL,2018-11-30,55.06643295288086,786236000.0,0.017334993957375578
Alphabet,GOOGL,2018-12-31,51.85619354248047,857436000.0,-0.06006594951406004
Alphabet,GOOGL,2019-01-31,55.872344970703125,697168000.0,0.07459515580327533
Alphabet,GOOGL,2019-02-28,55.90509033203125,652174000.0,0.0005859029092262891
Alphabet,GOOGL,2019-03-31,58.40321731567383,663738000.0,0.043715541927414836
Alphabet,GOOGL,2019-04-30,59.498443603515625,647446000.0,0.01857917494681353
Alphabet,GOOGL,2019-05-31,54.91011047363281,742726000.0,-0.08025266109288336
Alphabet,GOOGL,2019-06-30,53.73400115966797,712452000.0,-0.02165152333548357
Alphabet,GOOGL,2019-07-31,60.45323181152344,715104000.0,0.11782406833096355
Alphabet,GOOGL,2019-08-31,59.080108642578125,586310000.0,-0.022975741620263813
Alphabet,GOOGL,2019-09-30,60.599124908447266,517072000.0,0.025386155948653448
Alphabet,GOOGL,2019-10-31,62.4680061340332,603634000.0,0.030374071304062757
Alphabet,GOOGL,2019-11-30,64.71553039550781,528780000.0,0.03534668590702624
Alphabet,GOOGL,2019-12-31,66.46729278564453,559106000.0,0.026708779132634565
Alphabet,GOOGL,2020-01-31,71.1017837524414,673594000.0,0.06740243557313362
Alphabet,GOOGL,2020-02-29,66.46034240722656,830656000.0,-0.06750700944017356
Alphabet,GOOGL,2020-03-31,57.66181945800781,1570716000.0,-0.14201016833770944
Alphabet,GOOGL,2020-04-30,66.8300552368164,1124224000.0,0.1475576613945786
Alphabet,GOOGL,2020-05-31,71.13848876953125,725130000.0,0.06247561519630252
Alphabet,GOOGL,2020-06-30,70.37079620361328,814160000.0,-0.010850172799795905
Alphabet,GOOGL,2020-07-31,73.839599609375,822998000.0,0.04811681732524974
Alphabet,GOOGL,2020-08-31,80.8655014038086,614564000.0,0.09089213028552183
Alphabet,GOOGL,2020-09-30,72.73047637939453,836634000.0,-0.10602679394112029
Alphabet,GOOGL,2020-10-31,80.19953155517578,854920000.0,0.0977571697814532
Alphabet,GOOGL,2020-11-30,87.06219482421875,631912000.0,0.08210507238691717
Alphabet,GOOGL,2020-12-31,86.974853515625,608630000.0,-0.0010037094602494026
Alphabet,GOOGL,2021-01-31,90.68282318115234,791662000.0,0.04174892177948959
Alphabet,GOOGL,2021-02-28,100.3373794555664,678324000.0,0.10117034346366797
Alphabet,GOOGL,2021-03-31,102.35265350341797,756694000.0,0.019885935482291332
Alphabet,GOOGL,2021-04-30,116.79256439208984,702352000.0,0.1319751697914306
Alphabet,GOOGL,2021-05-31,116.95879364013672,603480000.0,0.0014222743129094597
Alphabet,GOOGL,2021-06-30,121.17394256591797,544936000.0,0.03540537353573601
Alphabet,GOOGL,2021-07-31,133.7161865234375,610808000.0,0.09849248758460331
Alphabet,GOOGL,2021-08-31,143.61239624023438,461586000.0,0.0713984349067734
Alphabet,GOOGL,2021-09-30,132.6735382080078,590840000.0,-0.07922646686833903
Alphabet,GOOGL,2021-10-31,146.93580627441406,720758000.0,0.10210428857749052
Alphabet,GOOGL,2021-11-30,140.83340454101562,608378000.0,-0.0424181356445533
Alphabet,GOOGL,2021-12-31,143.76576232910156,619694000.0,0.020607660905614264
Alphabet,GOOGL,2022-01-31,134.28884887695312,767206000.0,-0.0681922560142699
Alphabet,GOOGL,2022-02-28,134.04420471191406,928126000.0,-0.0018234371766897043
Alphabet,GOOGL,2022-03-31,138.02464294433594,729162000.0,0.02926260981519279
Alphabet,GOOGL,2022-04-30,113.2537841796875,761152000.0,-0.19780106308044584
Alphabet,GOOGL,2022-05-31,112.90888977050781,850450000.0,-0.003049969922228106
Alphabet,GOOGL,2022-06-30,108.1458740234375,770754000.0,-0.043100207101409056
Alphabet,GOOGL,2022-07-31,115.44770812988281,789529700.0,0.06533668280692889
Alphabet,GOOGL,2022-08-31,107.408447265625,515852700.0,-0.07217885261641442
Alphabet,GOOGL,2022-09-30,94.9327163696289,613278900.0,-0.12347043942878193
Alphabet,GOOGL,2022-10-31,93.80126953125,681488300.0,-0.0119900015642837
Alphabet,GOOGL,2022-11-30,100.232666015625,716522700.0,0.06631575329274404
Alphabet,GOOGL,2022-12-31,87.56836700439453,603127800.0,-0.13507431818997717
Alphabet,GOOGL,2023-01-31,98.09878540039062,672897800.0,0.11355515978337197
Alphabet,GOOGL,2023-02-28,89.3846435546875,952580200.0,-0.09302609014903995
Alphabet,GOOGL,2023-03-31,102.95211791992188,859933900.0,0.1413151104721087
Alphabet,GOOGL,2023-04-30,106.5350570678711,604106300.0,0.034210099751607576
Alphabet,GOOGL,2023-05-31,121.94859313964844,820611200.0,0.13512548289543988
Alphabet,GOOGL,2023-06-30,118.80235290527344,656851900.0,-0.026138375892777312
Alphabet,GOOGL,2023-07-31,131.7247314453125,708341900.0,0.10325316500830066
Alphabet,GOOGL,2023-08-31,135.14883422851562,593329000.0,0.025662269584442166
Alphabet,GOOGL,2023-09-30,129.878662109375,477599300.0,-0.03977600071845237
Alphabet,GOOGL,2023-10-31,123.14952087402344,680747700.0,-0.05320141223619542
Alphabet,GOOGL,2023-11-30,131.5361328125,535233300.0,0.06588235414337949
Alphabet,GOOGL,2023-12-31,138.64244079589844,619995600.0,0.05261666241767314
Alphabet,GOOGL,2024-01-31,139.0493927001953,581871000.0,0.002930962646625165
Alphabet,GOOGL,2024-02-29,137.4216766357422,647623800.0,-0.011775082836489469
Alphabet,GOOGL,2024-03-31,149.7981719970703,672715700.0,0.08623473771021131
Alphabet,GOOGL,2024-04-30,161.55931091308594,659848400.0,0.07558345742682032
Alphabet,GOOGL,2024-05-31,171.20640563964844,542386500.0,0.0579975536484423
Alphabet,GOOGL,2024-06-30,180.99151611328125,460108700.0,0.055580278737853595
Alphabet,GOOGL,2024-07-31,170.44898986816406,526128300.0,-0.06001408556342439
Alphabet,GOOGL,2024-08-31,162.34092712402344,550739500.0,-0.04873745998307925
Alphabet,GOOGL,2024-09-30,165.0138702392578,532543100.0,0.01633092010520404
Alphabet,GOOGL,2024-10-31,170.24734497070312,569309100.0,0.03122281759861037
Alphabet,GOOGL,2024-11-30,168.09823608398438,529919300.0,-0.01270380291687548
Alphabet,GOOGL,2024-12-31,190.49395751953125,628143300.0,0.12507192790071012
Amazon,AMZN,2018-02-28,75.62249755859375,2755680000.0,0.041553627869213405
Amazon,AMZN,2018-03-31,72.36699676513672,2608002000.0,-0.044003475992226294
Amazon,AMZN,2018-04-30,78.30650329589844,2598392000.0,0.07888030601253831
Amazon,AMZN,2018-05-31,81.48100280761719,1432310000.0,0.039739243001503784
Amazon,AMZN,2018-06-30,84.98999786376953,1718826000.0,0.042163678684420884
Amazon,AMZN,2018-07-31,88.87200164794922,1950422000.0,0.04466357344691853
Amazon,AMZN,2018-08-31,100.635498046875,1931516000.0,0.12430790789067289
Amazon,AMZN,2018-09-30,100.1500015258789,1888910000.0,-0.004835981365283435
Amazon,AMZN,2018-10-31,79.90049743652344,3664416000.0,-0.22588699885619676
Amazon,AMZN,2018-11-30,84.50849914550781,2785800000.0,0.05607003241721509
Amazon,AMZN,2018-12-31,75.09850311279297,3096254000.0,-0.11805148425753499
Amazon,AMZN,2019-01-31,85.9365005493164,2680034000.0,0.13480803117042528
Amazon,AMZN,2019-02-28,81.99150085449219,1618738000.0,-0.04699306404520384
Amazon,AMZN,2019-03-31,89.0374984741211,2016644000.0,0.08244201839051911
Amazon,AMZN,2019-04-30,96.32599639892578,1624784000.0,0.07868062242800053
Amazon,AMZN,2019-05-31,88.75350189208984,1964288000.0,-0.08187534907886501
Amazon,AMZN,2019-06-30,94.68150329589844,1494930000.0,0.06465577665357532
Amazon,AMZN,2019-07-31,93.33899688720703,1462976000.0,-0.01428066857520947
Amazon,AMZN,2019-08-31,88.81449890136719,1595424000.0,-0.04968808100812774
Amazon,AMZN,2019-09-30,86.79550170898438,1223458000.0,-0.02299511589215826
Amazon,AMZN,2019-10-31,88.83300018310547,1407210000.0,0.02320340795256474
Amazon,AMZN,2019-11-30,90.04000091552734,1041524000.0,0.013495821559772211
Amazon,AMZN,2019-12-31,92.39199829101562,1362992000.0,0.025786350109144433
Amazon,AMZN,2020-01-31,100.43599700927734,1693966000.0,0.08348030263226919
Amazon,AMZN,2020-02-29,94.1875,1850202000.0,-0.06423320256123762
Amazon,AMZN,2020-03-31,97.48600006103516,3276182000.0,0.034421302189594785
Amazon,AMZN,2020-04-30,123.69999694824219,2492196000.0,0.23815047615149568
Amazon,AMZN,2020-05-31,122.11849975585938,1651688000.0,-0.012867371936102675
Amazon,AMZN,2020-06-30,137.9409942626953,1756366000.0,0.12183413312149126
Amazon,AMZN,2020-07-31,158.23399353027344,2550040000.0,0.137248893267287
Amazon,AMZN,2020-08-31,172.54800415039062,1670332000.0,0.08660057350666585
Amazon,AMZN,2020-09-30,157.43649291992188,2317986000.0,-0.09165332529237451
Amazon,AMZN,2020-10-31,151.8074951171875,2324522000.0,-0.03640891870361053
Amazon,AMZN,2020-11-30,158.40199279785156,1816210000.0,0.04252282140454422
Amazon,AMZN,2020-12-31,162.84649658203125,1551124000.0,0.027671958235968644
Amazon,AMZN,2021-01-31,160.30999755859375,1430578000.0,-0.01569859285937418
Amazon,AMZN,2021-02-28,154.64649963378906,1442140000.0,-0.035967560714485786
Amazon,AMZN,2021-03-31,154.70399475097656,1563760000.0,0.0003717150539155728
Amazon,AMZN,2021-04-30,173.37100219726562,1536792000.0,0.11392023985382337
Amazon,AMZN,2021-05-31,161.15350341796875,1503678000.0,-0.07307647153512069
Amazon,AMZN,2021-06-30,172.00799560546875,1340220000.0,0.06518361368088336
Amazon,AMZN,2021-07-31,166.37950134277344,1674586000.0,-0.03326963005843368
Amazon,AMZN,2021-08-31,173.5395050048828,1256964000.0,0.04213393626820032
Amazon,AMZN,2021-09-30,164.2519989013672,1250554000.0,-0.05500344085907709
Amazon,AMZN,2021-10-31,168.6215057373047,1273466000.0,0.026254765059613785
Amazon,AMZN,2021-11-30,175.35350036621094,1515990000.0,0.03914734633362415
Amazon,AMZN,2021-12-31,166.7169952392578,1287634000.0,-0.05050620294981147
Amazon,AMZN,2022-01-31,149.57350158691406,1524654000.0,-0.10850981418386645
Amazon,AMZN,2022-02-28,153.56300354003906,1689604000.0,0.02632300791047012
Amazon,AMZN,2022-03-31,162.99749755859375,1628486000.0,0.059623918955612545
Amazon,AMZN,2022-04-30,124.28150177001953,1465008000.0,-0.27118568007318017
Amazon,AMZN,2022-05-31,120.20950317382812,2258476000.0,-0.033313087892220115
Amazon,AMZN,2022-06-30,106.20999908447266,1767601100.0,-0.12381782260877237
Amazon,AMZN,2022-07-31,134.9499969482422,1337852600.0,0.23948605913654927
Amazon,AMZN,2022-08-31,126.7699966430664,1170449000.0,-0.0625299223798943
Amazon,AMZN,2022-09-30,113.0,1210487600.0,-0.11498657575778957
Amazon,AMZN,2022-10-31,102.44000244140625,1459311500.0,-0.09811053354846798
Amazon,AMZN,2022-11-30,96.54000091552734,2035133200.0,-0.05931984544812666
Amazon,AMZN,2022-12-31,84.0,1549193300.0,-0.13914064087243222
Amazon,AMZN,2023-01-31,103.12999725341797,1523798600.0,0.20517350285243224
Amazon,AMZN,2023-02-28,94.2300033569336,1364102000.0,-0.09025166385218931
Amazon,AMZN,2023-03-31,103.29000091552734,1349240300.0,0.09180193703864464
Amazon,AMZN,2023-04-30,105.44999694824219,1224234500.0,0.020696303102251953
Amazon,AMZN,2023-05-31,120.58000183105469,1433039100.0,0.1340765702621993
Amazon,AMZN,2023-06-30,130.36000061035156,1242936000.0,0.07798641040475465
Amazon,AMZN,2023-07-31,133.67999267578125,1058873500.0,0.025148970846540847
Amazon,AMZN,2023-08-31,138.00999450683594,1210688300.0,0.03187727699934727
Amazon,AMZN,2023-09-30,127.12000274658203,1120505300.0,-0.08219456266262021
Amazon,AMZN,2023-10-31,133.08999633789062,1224668600.0,0.04589401974775211
Amazon,AMZN,2023-11-30,146.08999633789062,1026039500.0,0.09319728149450669
Amazon,AMZN,2023-12-31,151.94000244140625,931322200.0,0.039262877066367344
Amazon,AMZN,2024-01-31,155.1999969482422,954015000.0,0.02122886594242897
Amazon,AMZN,2024-02-29,176.75999450683594,1045002200.0,0.13007826109984508
Amazon,AMZN,2024-03-31,180.3800048828125,702056800.0,0.020272914621575728
Amazon,AMZN,2024-04-30,175.0,917138300.0,-0.030279789883636905
Amazon,AMZN,2024-05-31,176.44000244140625,892274700.0,0.00819491515025874
Amazon,AMZN,2024-06-30,193.25,810555700.0,0.09100379839375866
Amazon,AMZN,2024-07-31,186.97999572753906,868061100.0,-0.032983051054190554
Amazon,AMZN,2024-08-31,178.5,971023900.0,-0.04641303519364712
Amazon,AMZN,2024-09-30,186.3300018310547,764950500.0,0.042930703846572695
Amazon,AMZN,2024-10-31,186.39999389648438,733878800.0,0.00037556444104135627
Amazon,AMZN,2024-11-30,207.88999938964844,905835300.0,0.10911422121577978
Amazon,AMZN,2024-12-31,221.3000030517578,736071300.0,0.0625101701240555
Meta Platforms,META,2018-02-28,177.08302307128906,516251600.0,-0.04694047912181893
Meta Platforms,META,2018-03-31,158.68154907226562,996201700.0,-0.10971932166234691
Meta Platforms,META,2018-04-30,170.80686950683594,750072700.0,0.07363414230212112
Meta Platforms,META,2018-05-31,190.4496612548828,401144100.0,0.10885441412585936
Meta Platforms,META,2018-06-30,192.9720458984375,387265600.0,0.01315742424350396
Meta Platforms,META,2018-07-31,171.38282775878906,647030700.0,-0.11864552547067012
